1.123795, -2.408429, -1.284634, 52.800000 
1.106718, -2.391030, -1.284312, 52.900000 
1.102622, -2.387134, -1.284513, 53.000000 
1.111927, -2.397121, -1.285194, 53.100000 
1.133683, -2.419997, -1.286315, 53.200000 
1.165436, -2.453248, -1.287813, 53.300000 
1.203025, -2.492591, -1.289566, 53.400000 
1.240591, -2.531932, -1.291342, 53.500000 
1.271211, -2.563980, -1.292770, 53.600000 
1.288419, -2.581849, -1.293430, 53.700000 
1.288252, -2.581309, -1.293056, 53.800000 
1.270765, -2.562489, -1.291724, 53.900000 
1.240001, -2.529826, -1.289826, 54.000000 
1.202444, -2.490290, -1.287845, 54.100000 
1.164983, -2.451140, -1.286157, 54.200000 
1.133421, -2.418377, -1.284956, 54.300000 
1.111871, -2.396179, -1.284308, 54.400000 
1.102760, -2.386968, -1.284207, 54.500000 
1.107029, -2.391656, -1.284627, 54.600000 
1.124250, -2.409785, -1.285535, 54.700000 
1.152565, -2.439454, -1.286889, 54.800000 
1.188485, -2.477084, -1.288599, 54.900000 
1.226774, -2.517252, -1.290479, 55.000000 
1.260793, -2.552993, -1.292200, 55.100000 
1.283688, -2.577015, -1.293327, 55.200000 
1.290317, -2.583800, -1.293483, 55.300000 
1.279117, -2.571696, -1.292579, 55.400000 
1.252731, -2.543619, -1.290888, 55.500000 
1.216953, -2.505838, -1.288885, 55.600000 
1.178731, -2.465737, -1.287006, 55.700000 
1.144393, -2.429919, -1.285526, 55.800000 
1.118714, -2.403279, -1.284565, 55.900000 
1.104735, -2.388886, -1.284151, 56.000000 
1.103932, -2.388208, -1.284276, 56.100000 
1.116390, -2.401310, -1.284920, 56.200000 
1.140810, -2.426867, -1.286057, 56.300000 
1.174346, -2.461975, -1.287629, 56.400000 
1.212420, -2.501920, -1.289499, 56.500000 
1.248845, -2.540241, -1.291396, 56.600000 
1.276661, -2.569565, -1.292904, 56.700000 
1.289837, -2.583416, -1.293579, 56.800000 
1.285295, -2.578475, -1.293180, 56.900000 
1.264118, -2.555945, -1.291827, 57.000000 
1.231111, -2.521044, -1.289933, 57.100000 
1.193024, -2.480992, -1.287967, 57.200000 
1.156578, -2.442854, -1.286276, 57.300000 
1.127190, -2.412230, -1.285040, 57.400000 
1.108545, -2.392873, -1.284328, 57.500000 
1.102685, -2.386835, -1.284150, 57.600000 
1.110206, -2.394709, -1.284502, 57.700000 
1.130343, -2.415716, -1.285373, 57.800000 
1.160861, -2.447593, -1.286732, 57.900000 
1.197853, -2.486343, -1.288489, 58.000000 
1.235698, -2.526133, -1.290434, 58.100000 
1.267577, -2.559780, -1.292203, 58.200000 
